county,name,sexcode,sex,agegrpcode,agegrp,yr_2010,yr_2015,yr_2020,yr_2025,yr_2030,yr_2035,yr_2040
59,Nassau County,2,Female,5,20-24,38272,38051,36419,34609,33922,33474,33228
59,Nassau County,2,Female,6,25-29,34845,37438,36987,35015,33891,33278,32789
59,Nassau County,2,Female,7,30-34,36193,39818,41853,41179,38743,38102,37607
59,Nassau County,2,Female,8,35-39,41734,40714,44108,45798,44937,42128,41749
59,Nassau County,2,Female,9,40-44,50702,43731,42757,45940,47386,46390,43408
59,Nassau County,2,Female,10,45-49,57282,50374,43820,42843,45774,46998,45926
59,Nassau County,2,Female,11,50-54,55860,55365,48770,42648,41652,44269,45272
59,Nassau County,2,Female,12,55-59,48288,51772,51216,45103,39555,38544,40758
59,Nassau County,2,Female,13,60-64,41033,43674,46728,46092,40554,35632,34634
59,Nassau County,2,Female,14,65-69,29962,36011,38322,40894,40183,35288,31069
59,Nassau County,2,Female,15,70-74,24009,26397,31715,33739,35920,35191,30888
59,Nassau County,2,Female,16,75-79,22157,20612,22734,27329,29081,30916,30236
59,Nassau County,2,Female,17,80-84,20977,17501,16461,18241,21948,23384,24851
59,Nassau County,2,Female,18,85+,22440,24019,23204,22503,23507,26659,29742
61,New York County,1,Male,1,0-4,39065,52310,51136,49633,48423,47973,48064
61,New York County,1,Male,2,5-9,31058,33174,42401,41444,40180,39170,38740
61,New York County,1,Male,3,10-14,29474,28358,29958,36943,36063,34967,34092
61,New York County,1,Male,4,15-19,36917,30672,29958,31202,36381,35600,34669
61,New York County,1,Male,5,20-24,61738,52911,47389,47766,48906,52404,51885
61,New York County,1,Male,6,25-29,85210,81131,75707,70148,71422,72664,75071
61,New York County,1,Male,7,30-34,75662,80080,77868,74249,69211,70367,71191
61,New York County,1,Male,8,35-39,61417,65138,68410,66977,64175,59923,60788
61,New York County,1,Male,9,40-44,56418,51925,54327,56762,55603,53377,49862
61,New York County,1,Male,10,45-49,52702,49788,46015,47739,49680,48741,46891
61,New York County,1,Male,11,50-54,47839,47822,45020,41756,42989,44638,43889
61,New York County,1,Male,12,55-59,42980,44991,44899,42142,39168,40132,41664
61,New York County,1,Male,13,60-64,37558,38593,40495,40353,37741,35126,35873
61,New York County,1,Male,14,65-69,28065,32675,33710,35439,35258,32903,30666
61,New York County,1,Male,15,70-74,21367,23645,27577,28530,30014,29836,27814
61,New York County,1,Male,16,75-79,16165,16567,18348,21422,22193,23358,23211
61,New York County,1,Male,17,80-84,11570,11254,11555,12836,15038,15640,16511
61,New York County,1,Male,18,85+,9236,9507,9517,9707,10455,11942,13065
61,New York County,2,Female,1,0-4,37514,49849,48730,47299,46146,45717,45803
61,New York County,2,Female,2,5-9,30265,32162,40829,39869,38619,37645,37253
61,New York County,2,Female,3,10-14,28755,27715,29162,35731,34823,33733,32906
61,New York County,2,Female,4,15-19,40545,32285,31767,32918,37751,36972,36099
61,New York County,2,Female,5,20-24,79820,66713,59367,60252,61476,64985,64603
61,New York County,2,Female,6,25-29,101523,98122,90236,83196,84862,86208,88774
61,New York County,2,Female,7,30-34,78839,86772,84862,79630,73741,74954,75755
61,New York County,2,Female,8,35-39,61499,65522,70956,69498,65484,60749,61600
61,New York County,2,Female,9,40-44,54810,54346,57199,61330,60043,56778,52778
61,New York County,2,Female,10,45-49,51454,51425,50712,52879,56242,55126,52339
61,New York County,2,Female,11,50-54,50974,49696,49175,48255,49926,52840,51902
61,New York County,2,Female,12,55-59,49668,49507,48316,47361,46245,47585,50221
61,New York County,2,Female,13,60-64,48016,46893,47033,45910,44620,43414,44500
61,New York County,2,Female,14,65-69,37279,44029,43277,43574,42510,41094,39901
61,New York County,2,Female,15,70-74,28658,33069,39057,38528,38859,37903,36525
61,New York County,2,Female,16,75-79,22201,24290,27996,33062,32716,33070,32269
61,New York County,2,Female,17,80-84,18461,17092,18646,21466,25343,25176,25523
61,New York County,2,Female,18,85+,21151,20407,19429,19770,21466,24515,26306
63,Niagara County,1,Male,1,0-4,5810,6065,5965,5665,5302,5015,4811
63,Niagara County,1,Male,2,5-9,6401,5898,6106,5979,5677,5332,5065
63,Niagara County,1,Male,3,10-14,6962,6384,5923,6089,5941,5643,5313
63,Niagara County,1,Male,4,15-19,7733,6846,6330,5901,6016,5850,5558
63,Niagara County,1,Male,5,20-24,7014,6863,6071,5654,5286,5316,5137
63,Niagara County,1,Male,6,25-29,6110,6500,6301,5575,5249,4950,4921
63,Niagara County,1,Male,7,30-34,5660,6126,6397,6159,5456,5193,4940
63,Niagara County,1,Male,8,35-39,6011,5925,6355,6560,6295,5596,5369
63,Niagara County,1,Male,9,40-44,7088,6107,6009,6394,6546,6269,5587
63,Niagara County,1,Male,10,45-49,8477,7024,6094,5980,6320,6433,6154
63,Niagara County,1,Male,11,50-54,9038,8196,6820,5938,5810,6114,6199
63,Niagara County,1,Male,12,55-59,7896,8483,7711,6429,5608,5476,5744
63,Niagara County,1,Male,13,60-64,6418,7214,7734,7032,5869,5123,4996
63,Niagara County,1,Male,14,65-69,4525,5618,6297,6737,6127,5118,4474
63,Niagara County,1,Male,15,70-74,3272,3901,4839,5405,5777,5270,4420
63,Niagara County,1,Male,16,75-79,2735,2658,3165,3927,4375,4677,4292
63,Niagara County,1,Male,17,80-84,2183,1675,1628,1930,2384,2648,2823
63,Niagara County,1,Male,18,85+,1675,1839,1693,1618,1741,2038,2327
63,Niagara County,2,Female,1,0-4,5770,5787,5690,5404,5058,4785,4589
63,Niagara County,2,Female,2,5-9,6145,5781,5776,5651,5362,5030,4772
63,Niagara County,2,Female,3,10-14,6541,6088,5749,5722,5576,5290,4971
63,Niagara County,2,Female,4,15-19,7461,6382,5987,5667,5607,5438,5158
63,Niagara County,2,Female,5,20-24,6988,6923,5981,5665,5379,5276,5080
63,Niagara County,2,Female,6,25-29,6203,6564,6419,5576,5313,5061,4933
63,Niagara County,2,Female,7,30-34,5911,6214,6468,6269,5471,5249,5022
63,Niagara County,2,Female,8,35-39,6229,5958,6226,6412,6181,5415,5218
63,Niagara County,2,Female,9,40-44,7385,6243,5973,6207,6348,6104,5362
63,Niagara County,2,Female,10,45-49,8850,7228,6142,5868,6071,6179,5928
63,Niagara County,2,Female,11,50-54,9285,8759,7189,6139,5859,6044,6129
63,Niagara County,2,Female,12,55-59,7860,8807,8302,6822,5835,5560,5720
63,Niagara County,2,Female,13,60-64,6835,7352,8202,7723,6351,5441,5181
63,Niagara County,2,Female,14,65-69,5145,6372,6845,7600,7152,5897,5069
63,Niagara County,2,Female,15,70-74,4047,4735,5859,6290,6960,6552,5422
63,Niagara County,2,Female,16,75-79,3713,3413,3987,4921,5273,5809,5468
63,Niagara County,2,Female,17,80-84,3350,2851,2634,3071,3782,4049,4444
63,Niagara County,2,Female,18,85+,3743,3871,3685,3491,3649,4156,4613
65,Oneida County,1,Male,1,0-4,6763,6498,6550,6408,6223,6074,5954
65,Oneida County,1,Male,2,5-9,7046,6938,6702,6703,6545,6357,6209
65,Oneida County,1,Male,3,10-14,7489,7364,7258,7031,6998,6826,6636
65,Oneida County,1,Male,4,15-19,8943,7440,7339,7227,7020,6951,6773
65,Oneida County,1,Male,5,20-24,8480,8448,7212,7130,7022,6849,6732
65,Oneida County,1,Male,6,25-29,7546,7663,7542,6525,6443,6326,6167
65,Oneida County,1,Male,7,30-34,6504,7714,7777,7601,6670,6602,6491
65,Oneida County,1,Male,8,35-39,6795,6866,7899,7916,7711,6834,6780
65,Oneida County,1,Male,9,40-44,8062,7002,7038,7940,7932,7710,6877
65,Oneida County,1,Male,10,45-49,9276,8136,7124,7132,7952,7931,7704
65,Oneida County,1,Male,11,50-54,9008,8834,7751,6809,6795,7518,7486
65,Oneida County,1,Male,12,55-59,8027,8331,8154,7150,6291,6262,6890
65,Oneida County,1,Male,13,60-64,6904,7500,7795,7615,6683,5907,5870
65,Oneida County,1,Male,14,65-69,4972,6051,6561,6813,6646,5831,5158
65,Oneida County,1,Male,15,70-74,3679,4217,5129,5555,5769,5623,4936
65,Oneida County,1,Male,16,75-79,2931,2955,3385,4113,4451,4627,4511
65,Oneida County,1,Male,17,80-84,2423,2115,2141,2462,3002,3256,3404
65,Oneida County,1,Male,18,85+,2184,2188,2055,2013,2160,2507,2815
65,Oneida County,2,Female,1,0-4,6518,6213,6262,6127,5950,5807,5693
65,Oneida County,2,Female,2,5-9,6739,6759,6495,6509,6365,6184,6042
65,Oneida County,2,Female,3,10-14,7022,7104,7118,6877,6864,6706,6521
65,Oneida County,2,Female,4,15-19,8350,7167,7248,7247,7042,6983,6810
65,Oneida County,2,Female,5,20-24,7479,7645,6698,6748,6716,6540,6417
65,Oneida County,2,Female,6,25-29,6672,7035,7069,6269,6300,6236,6077
65,Oneida County,2,Female,7,30-34,5970,6951,7227,7196,6450,6470,6397
65,Oneida County,2,Female,8,35-39,6678,6233,7087,7307,7238,6519,6535
65,Oneida County,2,Female,9,40-44,7636,6970,6553,7337,7526,7427,6718
65,Oneida County,2,Female,10,45-49,8789,7438,6795,6403,7108,7261,7145
65,Oneida County,2,Female,11,50-54,8839,8611,7313,6687,6315,6958,7087
65,Oneida County,2,Female,12,55-59,7965,8475,8248,7021,6423,6072,6649
65,Oneida County,2,Female,13,60-64,7210,7443,7906,7684,6551,5992,5665
65,Oneida County,2,Female,14,65-69,5539,6724,6947,7374,7162,6114,5593
65,Oneida County,2,Female,15,70-74,4305,4947,5996,6197,6572,6376,5448
65,Oneida County,2,Female,16,75-79,3848,3757,4318,5232,5419,5745,5574
65,Oneida County,2,Female,17,80-84,3677,3006,2946,3389,4110,4269,4529
65,Oneida County,2,Female,18,85+,4610,4665,4369,4220,4447,5068,5606
67,Onondaga County,1,Male,1,0-4,14123,15166,15695,15655,15332,15133,15142
67,Onondaga County,1,Male,2,5-9,14661,14566,15509,15916,15846,15569,15429
67,Onondaga County,1,Male,3,10-14,15708,14928,14893,15719,16044,15967,15728
67,Onondaga County,1,Male,4,15-19,17991,16246,15711,15700,16410,16666,16599
67,Onondaga County,1,Male,5,20-24,17649,18572,17045,16842,16902,17430,17586
67,Onondaga County,1,Male,6,25-29,14768,15553,16032,14699,14616,14666,14994
67,Onondaga County,1,Male,7,30-34,12673,14866,15505,15726,14475,14501,14590
67,Onondaga County,1,Male,8,35-39,12586,13035,14947,15441,15541,14364,14461
67,Onondaga County,1,Male,9,40-44,15234,12779,13174,14855,15265,15308,14194
67,Onondaga County,1,Male,10,45-49,17214,14774,12571,12889,14396,14759,14774
67,Onondaga County,1,Male,11,50-54,17462,16134,13915,11922,12178,13517,13838
67,Onondaga County,1,Male,12,55-59,15316,15859,14706,12701,10933,11140,12314
67,Onondaga County,1,Male,13,60-64,12214,13773,14296,13282,11494,9948,10122
67,Onondaga County,1,Male,14,65-69,8437,10800,12164,12635,11764,10206,8882
67,Onondaga County,1,Male,15,70-74,6100,7117,9097,10223,10628,9921,8630
67,Onondaga County,1,Male,16,75-79,5183,4886,5712,7295,8189,8542,8011
67,Onondaga County,1,Male,17,80-84,4016,3600,3418,4002,5112,5739,6012
67,Onondaga County,1,Male,18,85+,3526,3583,3437,3310,3558,4246,4917
67,Onondaga County,2,Female,1,0-4,13255,14468,14972,14934,14625,14436,14445
67,Onondaga County,2,Female,2,5-9,14246,13680,14748,15124,15044,14769,14624
67,Onondaga County,2,Female,3,10-14,15106,14431,13971,14898,15187,15092,14847
67,Onondaga County,2,Female,4,15-19,18420,15943,15533,15177,15933,16140,16048
67,Onondaga County,2,Female,5,20-24,18238,19156,17145,17037,16867,17396,17490
67,Onondaga County,2,Female,6,25-29,15059,16839,17325,15625,15589,15491,15822
67,Onondaga County,2,Female,7,30-34,13432,14998,16392,16625,15078,15117,15071
67,Onondaga County,2,Female,8,35-39,13707,14009,15442,16588,16693,15234,15345
67,Onondaga County,2,Female,9,40-44,15959,13808,14060,15337,16313,16355,14984
67,Onondaga County,2,Female,10,45-49,18616,15851,13843,14031,15205,16079,16091
67,Onondaga County,2,Female,11,50-54,18260,17719,15149,13283,13414,14476,15248
67,Onondaga County,2,Female,12,55-59,16177,16908,16413,14046,12347,12438,13382
67,Onondaga County,2,Female,13,60-64,13374,14699,15368,14896,12760,11243,11305
67,Onondaga County,2,Female,14,65-69,9842,12094,13283,13882,13444,11536,10197
67,Onondaga County,2,Female,15,70-74,7566,8875,10903,11960,12502,12113,10420
67,Onondaga County,2,Female,16,75-79,7022,6506,7629,9367,10265,10743,10421
67,Onondaga County,2,Female,17,80-84,6425,5547,5183,6076,7462,8181,8588
67,Onondaga County,2,Female,18,85+,7461,7569,7199,6856,7219,8266,9329
69,Ontario County,1,Male,1,0-4,2949,2856,3027,3078,3071,3072,3094
69,Ontario County,1,Male,2,5-9,3414,3387,3343,3490,3542,3546,3564
69,Ontario County,1,Male,3,10-14,3622,3652,3649,3628,3762,3809,3816
69,Ontario County,1,Male,4,15-19,4070,3547,3598,3608,3607,3714,3748
69,Ontario County,1,Male,5,20-24,3344,3696,3304,3372,3407,3425,3481
69,Ontario County,1,Male,6,25-29,2663,3026,3213,2917,2995,3030,3050
69,Ontario County,1,Male,7,30-34,2569,3076,3371,3497,3221,3317,3365
69,Ontario County,1,Male,8,35-39,2984,2986,3449,3698,3792,3517,3628
69,Ontario County,1,Male,9,40-44,3751,3240,3252,3684,3909,3981,3705
69,Ontario County,1,Male,10,45-49,4308,3835,3372,3384,3791,3993,4048
69,Ontario County,1,Male,11,50-54,4285,4169,3723,3302,3315,3690,3868
69,Ontario County,1,Male,12,55-59,3984,4356,4257,3815,3419,3437,3799
69,Ontario County,1,Male,13,60-64,3553,3659,4003,3916,3518,3171,3187
69,Ontario County,1,Male,14,65-69,2503,3152,3266,3571,3500,3147,2850
69,Ontario County,1,Male,15,70-74,1702,1944,2448,2544,2779,2724,2449
69,Ontario County,1,Male,16,75-79,1288,1305,1495,1884,1966,2149,2110
69,Ontario County,1,Male,17,80-84,984,830,846,973,1229,1291,1414
69,Ontario County,1,Male,18,85+,769,766,708,698,760,914,1026
69,Ontario County,2,Female,1,0-4,2859,2724,2887,2937,2930,2931,2952
69,Ontario County,2,Female,2,5-9,3210,3254,3174,3314,3358,3356,3369
69,Ontario County,2,Female,3,10-14,3511,3428,3487,3431,3555,3590,3591
69,Ontario County,2,Female,4,15-19,3842,3595,3563,3626,3595,3690,3712
69,Ontario County,2,Female,5,20-24,3197,3460,3245,3280,3337,3333,3365
69,Ontario County,2,Female,6,25-29,2679,3027,3170,2969,3026,3069,3074
69,Ontario County,2,Female,7,30-34,2686,3048,3329,3421,3211,3288,3335
69,Ontario County,2,Female,8,35-39,3114,3239,3602,3858,3926,3690,3793
69,Ontario County,2,Female,9,40-44,3959,3386,3501,3851,4088,4138,3890
69,Ontario County,2,Female,10,45-49,4588,3894,3380,3476,3797,4001,4035
69,Ontario County,2,Female,11,50-54,4412,4612,3947,3464,3547,3852,4041
69,Ontario County,2,Female,12,55-59,4128,4305,4476,3853,3410,3477,3757
69,Ontario County,2,Female,13,60-64,3638,3846,4022,4165,3594,3193,3246
69,Ontario County,2,Female,14,65-69,2666,3229,3423,3584,3698,3195,2848
69,Ontario County,2,Female,15,70-74,1964,2364,2871,3051,3203,3291,2853
69,Ontario County,2,Female,16,75-79,1572,1648,1983,2414,2571,2705,2770
69,Ontario County,2,Female,17,80-84,1368,1263,1328,1595,1949,2086,2206
69,Ontario County,2,Female,18,85+,1796,1814,1782,1816,2007,2353,2670
71,Orange County,1,Male,1,0-4,13558,13017,13803,14244,14497,14753,15103
71,Orange County,1,Male,2,5-9,14360,14420,14089,14780,15185,15442,15733
71,Orange County,1,Male,3,10-14,14928,14516,14651,14435,15053,15417,15672
71,Orange County,1,Male,4,15-19,15783,15127,14941,15136,15055,15583,15908
71,Orange County,1,Male,5,20-24,13958,14545,13911,13985,14245,14319,14678
71,Orange County,1,Male,6,25-29,10438,11619,11968,11398,11566,11785,11903
71,Orange County,1,Male,7,30-34,10548,12265,13269,13514,12884,13205,13509
71,Orange County,1,Male,8,35-39,11734,12437,14088,14988,15192,14489,14941
71,Orange County,1,Male,9,40-44,13897,12318,12953,14482,15297,15462,14753
71,Orange County,1,Male,10,45-49,14910,13648,12243,12804,14217,14952,15092
71,Orange County,1,Male,11,50-54,14007,14456,13258,11984,12487,13794,14466
71,Orange County,1,Male,12,55-59,11301,13054,13447,12334,11203,11642,12821
71,Orange County,1,Male,13,60-64,9272,9980,11486,11797,10825,9873,10237
71,Orange County,1,Male,14,65-69,6319,8024,8671,9937,10186,9349,8568
71,Orange County,1,Male,15,70-74,4169,5516,7010,7601,8683,8886,8170
71,Orange County,1,Male,16,75-79,3137,3251,4274,5433,5909,6735,6889
71,Orange County,1,Male,17,80-84,2244,2155,2246,2936,3740,4085,4653
71,Orange County,1,Male,18,85+,1726,1897,1955,2049,2441,3053,3573
71,Orange County,2,Female,1,0-4,12930,12423,13174,13594,13837,14081,14415
71,Orange County,2,Female,2,5-9,13605,14165,13877,14595,15024,15299,15602
71,Orange County,2,Female,3,10-14,14102,14082,14667,14520,15199,15606,15891
71,Orange County,2,Female,4,15-19,13683,13439,13535,14098,14058,14636,14987
71,Orange County,2,Female,5,20-24,10766,11571,11311,11520,11992,12034,12429
71,Orange County,2,Female,6,25-29,10157,10941,11526,11217,11560,12002,12135
71,Orange County,2,Female,7,30-34,10528,12528,13317,13827,13421,13938,14451
71,Orange County,2,Female,8,35-39,12368,12291,14180,14980,15444,14951,15577
71,Orange County,2,Female,9,40-44,14326,12543,12513,14272,15038,15445,14931
71,Orange County,2,Female,10,45-49,15291,14246,12625,12625,14280,15006,15368
71,Orange County,2,Female,11,50-54,13904,14879,13860,12374,12390,13937,14620
71,Orange County,2,Female,12,55-59,11798,13275,14129,13154,11835,11858,13261
71,Orange County,2,Female,13,60-64,9676,10722,12049,12772,11885,10745,10769
71,Orange County,2,Female,14,65-69,6993,8869,9845,11046,11651,10828,9851
71,Orange County,2,Female,15,70-74,4973,6348,8052,8951,10028,10527,9777
71,Orange County,2,Female,16,75-79,4068,4462,5661,7181,7994,8941,9354
71,Orange County,2,Female,17,80-84,3494,3268,3580,4523,5753,6418,7176
71,Orange County,2,Female,18,85+,3862,4021,4031,4241,4904,6006,7059
73,Orleans County,1,Male,1,0-4,1146,1194,1136,1052,983,936,896
73,Orleans County,1,Male,2,5-9,1245,1215,1242,1181,1102,1038,992
73,Orleans County,1,Male,3,10-14,1483,1353,1319,1332,1270,1194,1132
73,Orleans County,1,Male,4,15-19,1719,1381,1273,1232,1228,1169,1098
73,Orleans County,1,Male,5,20-24,1365,1260,1028,951,910,887,832
73,Orleans County,1,Male,6,25-29,1271,1331,1229,1035,979,941,911
73,Orleans County,1,Male,7,30-34,1149,1425,1441,1336,1158,1115,1078
73,Orleans County,1,Male,8,35-39,1224,1393,1614,1609,1503,1325,1287
73,Orleans County,1,Male,9,40-44,1519,1228,1348,1520,1504,1404,1240
73,Orleans County,1,Male,10,45-49,1862,1494,1225,1314,1456,1435,1339
73,Orleans County,1,Male,11,50-54,1793,1668,1342,1107,1168,1278,1252
73,Orleans County,1,Male,12,55-59,1484,1541,1426,1148,949,991,1072
73,Orleans County,1,Male,13,60-64,1239,1376,1426,1320,1070,895,925
73,Orleans County,1,Male,14,65-69,916,1107,1218,1262,1168,957,808
73,Orleans County,1,Male,15,70-74,694,771,931,1020,1059,984,809
73,Orleans County,1,Male,16,75-79,514,562,626,755,825,859,801
73,Orleans County,1,Male,17,80-84,317,362,394,441,533,583,608
73,Orleans County,1,Male,18,85+,293,316,341,365,406,481,550
73,Orleans County,2,Female,1,0-4,1140,1140,1084,1004,939,893,855
73,Orleans County,2,Female,2,5-9,1226,1162,1152,1097,1025,964,917
73,Orleans County,2,Female,3,10-14,1355,1288,1227,1215,1160,1091,1030
73,Orleans County,2,Female,4,15-19,1494,1284,1222,1167,1149,1094,1026
73,Orleans County,2,Female,5,20-24,1348,1126,965,924,883,856,805
73,Orleans County,2,Female,6,25-29,1225,1302,1120,974,944,906,876
73,Orleans County,2,Female,7,30-34,1134,1408,1454,1296,1145,1123,1086
73,Orleans County,2,Female,8,35-39,1278,1363,1608,1644,1492,1328,1307
73,Orleans County,2,Female,9,40-44,1599,1288,1338,1529,1548,1413,1255
73,Orleans County,2,Female,10,45-49,1835,1485,1211,1240,1388,1394,1273
73,Orleans County,2,Female,11,50-54,1797,1697,1378,1132,1149,1270,1266
73,Orleans County,2,Female,12,55-59,1494,1743,1642,1343,1114,1123,1226
73,Orleans County,2,Female,13,60-64,1281,1357,1554,1462,1200,1006,1003
73,Orleans County,2,Female,14,65-69,980,1140,1203,1364,1283,1056,889
73,Orleans County,2,Female,15,70-74,756,917,1068,1128,1272,1198,990
73,Orleans County,2,Female,16,75-79,610,634,768,895,944,1058,996
73,Orleans County,2,Female,17,80-84,537,517,538,648,758,801,893
73,Orleans County,2,Female,18,85+,561,616,631,650,720,825,912
75,Oswego County,1,Male,1,0-4,3598,3524,3532,3377,3198,3072,2982
75,Oswego County,1,Male,2,5-9,3847,3783,3715,3689,3535,3368,3252
75,Oswego County,1,Male,3,10-14,4127,3985,3925,3848,3807,3655,3496
75,Oswego County,1,Male,4,15-19,5341,4124,4014,3935,3857,3795,3648
75,Oswego County,1,Male,5,20-24,5263,5371,4415,4317,4246,4175,4085
75,Oswego County,1,Male,6,25-29,3403,3993,3971,3281,3192,3110,3028
75,Oswego County,1,Male,7,30-34,3157,3527,3963,3882,3275,3208,3137
75,Oswego County,1,Male,8,35-39,3447,3244,3566,3899,3798,3245,3191
75,Oswego County,1,Male,9,40-44,4278,3499,3311,3584,3853,3741,3229
75,Oswego County,1,Male,10,45-49,5085,4178,3458,3272,3516,3741,3626
75,Oswego County,1,Male,11,50-54,4846,4815,3980,3317,3143,3355,3536
75,Oswego County,1,Male,12,55-59,4165,4441,4394,3636,3047,2890,3070
75,Oswego County,1,Male,13,60-64,3467,3848,4100,4039,3354,2828,2688
75,Oswego County,1,Male,14,65-69,2428,3078,3405,3618,3556,2960,2508
75,Oswego County,1,Male,15,70-74,1641,1976,2498,2755,2923,2868,2391
75,Oswego County,1,Male,16,75-79,1293,1226,1472,1857,2044,2167,2124
75,Oswego County,1,Male,17,80-84,837,839,801,956,1205,1324,1405
75,Oswego County,1,Male,18,85+,636,674,691,685,758,910,1040
75,Oswego County,2,Female,1,0-4,3448,3361,3368,3221,3049,2929,2844
75,Oswego County,2,Female,2,5-9,3647,3604,3521,3496,3353,3191,3080
75,Oswego County,2,Female,3,10-14,3957,3765,3722,3632,3593,3451,3299
75,Oswego County,2,Female,4,15-19,5277,4122,3972,3909,3825,3763,3626
75,Oswego County,2,Female,5,20-24,4809,5056,4194,4079,4013,3935,3841
75,Oswego County,2,Female,6,25-29,3287,3813,3867,3231,3140,3064,2985
75,Oswego County,2,Female,7,30-34,3241,3461,3859,3845,3273,3204,3136
75,Oswego County,2,Female,8,35-39,3557,3285,3473,3777,3734,3212,3156
75,Oswego County,2,Female,9,40-44,4308,3465,3210,3363,3608,3549,3072
75,Oswego County,2,Female,10,45-49,4978,4187,3398,3152,3290,3500,3432
75,Oswego County,2,Female,11,50-54,4709,4658,3921,3205,2980,3096,3261
75,Oswego County,2,Female,12,55-59,4035,4480,4417,3718,3063,2853,2959
75,Oswego County,2,Female,13,60-64,3432,3717,4107,4031,3394,2809,2620
75,Oswego County,2,Female,14,65-69,2606,3104,3356,3685,3607,3040,2531
75,Oswego County,2,Female,15,70-74,1910,2297,2738,2954,3232,3159,2667
75,Oswego County,2,Female,16,75-79,1419,1667,1995,2377,2562,2794,2730
75,Oswego County,2,Female,17,80-84,1228,1063,1233,1468,1750,1884,2049
75,Oswego County,2,Female,18,85+,1402,1320,1201,1223,1351,1558,1732
77,Otsego County,1,Male,1,0-4,1418,1460,1556,1536,1476,1436,1413
77,Otsego County,1,Male,2,5-9,1481,1574,1619,1684,1664,1618,1592
77,Otsego County,1,Male,3,10-14,1728,1573,1662,1698,1752,1732,1694
77,Otsego County,1,Male,4,15-19,2788,2306,2228,2306,2352,2395,2380
77,Otsego County,1,Male,5,20-24,3238,3372,2988,2970,3042,3094,3115
77,Otsego County,1,Male,6,25-29,1506,2105,2152,1896,1884,1903,1914
77,Otsego County,1,Male,7,30-34,1392,1549,1975,1983,1768,1771,1789
77,Otsego County,1,Male,8,35-39,1467,1390,1529,1849,1846,1659,1667
77,Otsego County,1,Male,9,40-44,1830,1512,1453,1575,1838,1828,1656
77,Otsego County,1,Male,10,45-49,2202,1785,1506,1451,1562,1782,1768
77,Otsego County,1,Male,11,50-54,2284,2267,1873,1606,1557,1670,1867
77,Otsego County,1,Male,12,55-59,2207,2196,2181,1817,1576,1535,1641
77,Otsego County,1,Male,13,60-64,2013,2093,2102,2081,1749,1530,1495
77,Otsego County,1,Male,14,65-69,1502,1787,1869,1886,1865,1579,1395
77,Otsego County,1,Male,15,70-74,1142,1277,1523,1592,1610,1592,1351
77,Otsego County,1,Male,16,75-79,839,860,965,1155,1210,1231,1216
77,Otsego County,1,Male,17,80-84,599,560,576,646,775,813,831
77,Otsego County,1,Male,18,85+,479,489,480,488,529,618,690
77,Otsego County,2,Female,1,0-4,1323,1392,1484,1464,1407,1369,1347
77,Otsego County,2,Female,2,5-9,1540,1480,1536,1594,1568,1516,1487
77,Otsego County,2,Female,3,10-14,1655,1611,1561,1604,1646,1617,1571
77,Otsego County,2,Female,4,15-19,3164,2493,2498,2457,2497,2515,2484
77,Otsego County,2,Female,5,20-24,3377,3503,3033,3043,3023,3036,3015
77,Otsego County,2,Female,6,25-29,1524,2057,2071,1774,1751,1712,1692
77,Otsego County,2,Female,7,30-34,1326,1539,1921,1901,1651,1638,1610
77,Otsego County,2,Female,8,35-39,1515,1353,1524,1800,1768,1551,1546
77,Otsego County,2,Female,9,40-44,1890,1633,1487,1640,1876,1838,1631
77,Otsego County,2,Female,10,45-49,2288,1857,1622,1488,1619,1813,1772
77,Otsego County,2,Female,11,50-54,2468,2284,1877,1651,1531,1648,1811
77,Otsego County,2,Female,12,55-59,2325,2392,2224,1839,1627,1519,1625
77,Otsego County,2,Female,13,60-64,2029,2266,2337,2175,1810,1609,1510
77,Otsego County,2,Female,14,65-69,1649,1793,1994,2053,1912,1595,1421
77,Otsego County,2,Female,15,70-74,1157,1429,1564,1730,1781,1661,1391
77,Otsego County,2,Female,16,75-79,949,1019,1255,1384,1527,1579,1478
77,Otsego County,2,Female,17,80-84,915,788,843,1028,1154,1271,1325
77,Otsego County,2,Female,18,85+,1050,1074,1026,1032,1140,1286,1447
79,Putnam County,1,Male,1,0-4,2632,2471,2679,2744,2703,2655,2651
79,Putnam County,1,Male,2,5-9,3268,3144,3056,3227,3282,3258,3240
79,Putnam County,1,Male,3,10-14,3829,3508,3421,3367,3515,3561,3544
79,Putnam County,1,Male,4,15-19,3654,3517,3291,3234,3196,3300,3325
79,Putnam County,1,Male,5,20-24,2803,2786,2664,2550,2517,2491,2531
79,Putnam County,1,Male,6,25-29,2538,2719,2700,2565,2534,2529,2528
79,Putnam County,1,Male,7,30-34,2423,3141,3284,3262,3088,3127,3156
79,Putnam County,1,Male,8,35-39,3087,3219,3822,3958,3930,3714,3799
79,Putnam County,1,Male,9,40-44,4083,3629,3744,4282,4409,4373,4132
79,Putnam County,1,Male,10,45-49,4726,4224,3814,3915,4401,4515,4475
79,Putnam County,1,Male,11,50-54,4533,4544,4076,3706,3790,4221,4320
79,Putnam County,1,Male,12,55-59,3689,4139,4145,3724,3398,3463,3830
79,Putnam County,1,Male,13,60-64,3009,3286,3677,3677,3306,3023,3072
79,Putnam County,1,Male,14,65-69,2092,2293,2502,2792,2783,2496,2281
79,Putnam County,1,Male,15,70-74,1362,1735,1925,2104,2343,2333,2097
